,date,likes,reposts,views,comments,name,price,product_category,catalog_category,time,time_category
1150,02.03.2023,13,14,6369,0,Серебряный комплект белья с поясом ,1790,комплекты,комплекты,01:22:00,ночное
1151,01.03.2023,36,29,12181,0,Большие пижамные комплекты ,2390,комплекты,комплекты,22:24:00,ночное
1152,01.03.2023,52,43,12859,0,Нежное платье в стиле бэби-долл ,2890,платья,платья,20:45:00,вечернее
1153,01.03.2023,45,17,7851,0,Изящный комплект белья ,1790,комплекты,комплекты,18:14:00,вечернее
1154,01.03.2023,46,33,13854,0,Комплект белья в горошек ,1690,комплекты,комплекты,13:55:59,дневное
1155,01.03.2023,63,55,9116,0,Костюм с принтом зебры ,2690,костюмы,комплекты,11:30:41,утреннее
1156,01.03.2023,201,122,38758,11,Шифоновое платье с леопардовым принтом ,2550,платья,платья,03:35:41,ночное
1157,28.02.2023,36,23,13989,0,Кружевные кремовые комплекты ,1690,комплекты,комплекты,18:48:00,вечернее
1158,28.02.2023,32,35,8732,0,Шикарный комплект с поясом для белья ,1690,комплекты,комплекты,13:18:29,дневное
1159,28.02.2023,131,104,23792,2,Хлопковые комплекты с рубашкой ,2590,комплекты,комплекты,11:10:32,утреннее
1160,28.02.2023,35,20,6573,0,Шикарные комплекты с поясом ,1790,комплекты,комплекты,01:04:00,ночное
1161,27.02.2023,39,45,14185,0,Серебряный комплект белья с поясом ,1590,комплекты,комплекты,20:42:00,вечернее
1162,27.02.2023,78,64,25416,0,Джинсовые платья с поясом ,2790,платья,платья,16:34:54,дневное
1163,27.02.2023,64,46,13500,4,Хлопковые платья с объёмными рукавами ,2390,платья,платья,12:16:14,дневное
1164,27.02.2023,88,66,27511,0,Джинсы с ассиметричным поясом ,2350,джинсы,брюки/комбинезоны/джинсы,00:48:00,ночное
1165,26.02.2023,21,16,13357,0,Кремовые кружевные комплекты ,1690,комплекты,комплекты,20:28:00,вечернее
1166,26.02.2023,85,58,17198,0,Дизайнерские платья в врнтажном стиле ,2790,платья,платья,15:59:56,дневное
1167,26.02.2023,51,36,9283,1,Комплекты белья в сеточку ,1550,комплекты,комплекты,14:45:02,дневное
1168,25.02.2023,58,64,17300,0,Комплект с шортами из смесового льна ,2590,комплекты,комплекты,15:09:32,дневное
1169,25.02.2023,29,48,10323,0,Хлопковый комплект с шортами ,2550,комплекты,комплекты,05:42:00,ночное
1170,24.02.2023,57,44,16555,0,Нежный комплект из цветочного кружева ,1690,комплекты,комплекты,23:20:00,ночное
1171,24.02.2023,42,32,16041,0,Трикотажные костюмы с контрастной полоской ,3390,костюмы,комплекты,19:32:03,вечернее
1172,24.02.2023,75,54,16693,0,Нежные муслиновые платья ,2550,платья,платья,15:15:45,дневное
1173,24.02.2023,65,53,18971,0,Изумрудный брючный костюм ,2690,костюмы,комплекты,12:30:13,дневное
1174,24.02.2023,200,123,35974,0,Хлопковое белое платье в винтажном стиле ,2390,платья,платья,05:28:00,ночное
1175,24.02.2023,30,27,14413,0,Платья с принтом в кантри стиле ,2550,платья,платья,03:12:00,ночное
1176,24.02.2023,14,16,8558,0,Лиловые кружевные комплекты с поясом ,1690,комплекты,комплекты,00:44:00,ночное
1177,23.02.2023,47,52,15303,1,Хлопковые комплекты с шортами ,2550,комплекты,комплекты,22:38:00,ночное
1178,23.02.2023,75,70,18530,0,Атласные комплекты с юбочкой ,1790,платья,платья,20:19:43,вечернее
1179,23.02.2023,92,62,20435,2,Комплект белья с корсетным лифом ,1790,комплекты,комплекты,16:31:29,дневное
1180,23.02.2023,50,48,13267,0,Кружевной комплект лазурного цвета ,1590,комплекты,комплекты,05:48:00,ночное
1181,23.02.2023,18,5,9797,2,Бархатные платья с воротничком ,2590,платья,платья,02:44:00,ночное
1182,23.02.2023,27,32,8233,0,Купальники ассиметричного кроя ,1590,купальники,купальники,00:46:00,ночное
1183,22.02.2023,49,45,13661,0,Трикотажные костюмы с широкими брюками,3350,костюмы,комплекты,22:20:00,ночное
1184,22.02.2023,39,34,12477,0,Шикарные комплекты белья с поясом ,1790,комплекты,комплекты,20:14:51,вечернее
1185,22.02.2023,23,34,10576,0,Куртки с отворотом из эко-кожи ,2890,куртки,верхняя одежда,17:08:43,дневное
1186,22.02.2023,32,25,8226,0,Приталенные платья с открытыми плечами,2590,платья,платья,09:57:00,утреннее
1187,22.02.2023,25,17,10663,0,Ярусное платье с цветочным принтом ,2390,платья,платья,08:26:11,утреннее
1188,22.02.2023,21,23,7548,0,Платье с белым воротничком и подолом ,2550,платья,платья,04:14:00,ночное
1189,22.02.2023,18,20,12113,0,Лаконичный свитер в полосочку ,1890,свитеры,блузки/рубашки/свитера,01:44:00,ночное
1190,21.02.2023,46,55,10965,0,Тройные атласные комплекты для дома ,2550,комплекты,комплекты,23:28:00,ночное
1191,21.02.2023,57,37,12329,1,Тройной нежно-розовый комплект белья ,1790,комплекты,комплекты,20:14:00,вечернее
1192,21.02.2023,38,51,17359,0,Атласные комплекты с юбкой ,1790,платья,платья,11:20:58,утреннее
1193,21.02.2023,57,31,18134,0,Кремовое платье из фатина в горошек ,2390,платья,платья,05:43:22,ночное
1194,21.02.2023,91,93,27212,0,Купальники с высокой посадкой ,1550,купальники,купальники,02:12:00,ночное
1195,20.02.2023,51,43,14405,0,Хлопковый костюм с шортами ,2550,шорты,брюки/комбинезоны/джинсы,23:08:00,ночное
1196,20.02.2023,280,189,58793,4,Комплект белья в горошек ,1690,комплекты,комплекты,20:04:00,вечернее
1197,20.02.2023,20,18,13787,1,Костюмы с контрастным краем ,3250,костюмы,комплекты,18:41:55,вечернее
