,date,likes,reposts,views,comments,name,price,product_category,catalog_category,time,time_category,price_category
1125,05.03.2023,33,36,16105,0,Приталенные платья на запахе ,2550,платья,платья,00:38:00,ночное,средний
1126,04.03.2023,16,8,4977,0,Комплекты белья с поясом ,1690,комплекты,комплекты,22:12:00,ночное,дешёвый
1127,04.03.2023,106,78,21664,0,Юбочки из эко-кожи с завязкой ,1950,платья,платья,19:13:09,вечернее,дешёвый
1128,04.03.2023,31,23,13158,2,Бархатные платья с объёмными рукавами ,2550,платья,платья,16:48:14,дневное,средний
1129,04.03.2023,23,21,7026,3,Стильные укороченные дубленки ,3590,дублёнки,верхняя одежда,14:03:28,дневное,средний
1130,04.03.2023,37,11,7881,0,Комплект белья с цветочной вышивкой ,1790,комплекты,комплекты,12:48:19,дневное,дешёвый
1131,04.03.2023,53,37,7324,0,Платье с открытыми плечами и принтом ,2390,платья,платья,07:59:53,утреннее,средний
1132,04.03.2023,38,20,7592,0,Лавандовая куртка из эко-кожи ,3550,куртки,верхняя одежда,06:50:39,утреннее,средний
1133,04.03.2023,54,42,19554,0,Комплект белья с поясом ,1790,комплекты,комплекты,04:42:00,ночное,дешёвый
1134,04.03.2023,36,16,16205,0,Лавандовое платье с открытыми плечами ,2390,платья,платья,00:16:00,ночное,средний
1135,03.03.2023,19,25,18576,0,Дизайнерский дижнсовый комплект с шортами ,2390,комплекты,комплекты,21:12:00,вечернее,средний
1136,03.03.2023,46,35,19278,0,Платье с ярким принтом и воротничком ,2690,платья,платья,19:38:00,вечернее,средний
1137,03.03.2023,19,19,6273,0,Нежный кружевной комплект с поясом ,1790,комплекты,комплекты,18:47:01,вечернее,дешёвый
1138,03.03.2023,24,20,11161,3,Фактурные костюмы с брюками ,2950,костюмы,комплекты,13:14:52,дневное,средний
1139,03.03.2023,28,26,7896,0,Нежный комплект белья с поясом ,1690,комплекты,комплекты,08:35:00,утреннее,дешёвый
1140,03.03.2023,55,52,23340,0,Атласный комплект кофейного цвета ,2590,комплекты,комплекты,06:28:00,утреннее,средний
1141,03.03.2023,314,314,49687,2,Муслиновый комплект золотисто-бежевого цвета ,2550,комплекты,комплекты,04:18:00,ночное,средний
1142,03.03.2023,28,18,10597,0,Платья в винтажном стиле с открытыми плечами ,1950,платья,платья,02:28:00,ночное,дешёвый
1143,03.03.2023,15,24,11615,0,Стильный купальник со шнуровкой ,1550,купальники,купальники,00:34:00,ночное,дешёвый
1144,02.03.2023,10,6,5324,0,Кружевной комплект белья с поясом ,1690,комплекты,комплекты,22:08:00,ночное,дешёвый
1145,02.03.2023,19,8,6247,0,Платье-облако с объёмными рукавами ,2390,платья,платья,19:44:00,вечернее,средний
1146,02.03.2023,22,17,7039,0,Костюм с джемпером-поло ,2990,костюмы,комплекты,16:58:00,дневное,средний
1147,02.03.2023,31,43,7255,0,Атласные платья с открытой спинкой ,2390,платья,платья,15:29:10,дневное,средний
1148,02.03.2023,26,47,17578,0,Джинсовый комплект с юбкой ,2450,платья,платья,13:58:38,дневное,средний
1149,02.03.2023,84,81,18938,0,Атласные тройные комплекты ,2550,комплекты,комплекты,08:51:21,утреннее,средний
1150,02.03.2023,13,14,6369,0,Серебряный комплект белья с поясом ,1790,комплекты,комплекты,01:22:00,ночное,дешёвый
1151,01.03.2023,36,29,12181,0,Большие пижамные комплекты ,2390,комплекты,комплекты,22:24:00,ночное,средний
1152,01.03.2023,52,43,12859,0,Нежное платье в стиле бэби-долл ,2890,платья,платья,20:45:00,вечернее,средний
1153,01.03.2023,45,17,7851,0,Изящный комплект белья ,1790,комплекты,комплекты,18:14:00,вечернее,дешёвый
1154,01.03.2023,46,33,13854,0,Комплект белья в горошек ,1690,комплекты,комплекты,13:55:59,дневное,дешёвый
1155,01.03.2023,63,55,9116,0,Костюм с принтом зебры ,2690,костюмы,комплекты,11:30:41,утреннее,средний
1156,01.03.2023,201,122,38758,11,Шифоновое платье с леопардовым принтом ,2550,платья,платья,03:35:41,ночное,средний
1157,28.02.2023,36,23,13989,0,Кружевные кремовые комплекты ,1690,комплекты,комплекты,18:48:00,вечернее,дешёвый
1158,28.02.2023,32,35,8732,0,Шикарный комплект с поясом для белья ,1690,комплекты,комплекты,13:18:29,дневное,дешёвый
1159,28.02.2023,131,104,23792,2,Хлопковые комплекты с рубашкой ,2590,комплекты,комплекты,11:10:32,утреннее,средний
1160,28.02.2023,35,20,6573,0,Шикарные комплекты с поясом ,1790,комплекты,комплекты,01:04:00,ночное,дешёвый
1161,27.02.2023,39,45,14185,0,Серебряный комплект белья с поясом ,1590,комплекты,комплекты,20:42:00,вечернее,дешёвый
1162,27.02.2023,78,64,25416,0,Джинсовые платья с поясом ,2790,платья,платья,16:34:54,дневное,средний
1163,27.02.2023,64,46,13500,4,Хлопковые платья с объёмными рукавами ,2390,платья,платья,12:16:14,дневное,средний
